"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2026-03-21,"31",2,"wk inc flu hosp",2026-04-04,"quantile","0.05",7
2026-03-21,"31",2,"wk inc flu hosp",2026-04-04,"quantile","0.1",10
2026-03-21,"31",2,"wk inc flu hosp",2026-04-04,"quantile","0.15",12
2026-03-21,"31",2,"wk inc flu hosp",2026-04-04,"quantile","0.2",14
2026-03-21,"31",2,"wk inc flu hosp",2026-04-04,"quantile","0.25",16
2026-03-21,"31",2,"wk inc flu hosp",2026-04-04,"quantile","0.3",17
2026-03-21,"31",2,"wk inc flu hosp",2026-04-04,"quantile","0.35",19
2026-03-21,"31",2,"wk inc flu hosp",2026-04-04,"quantile","0.4",21
2026-03-21,"31",2,"wk inc flu hosp",2026-04-04,"quantile","0.45",22
2026-03-21,"31",2,"wk inc flu hosp",2026-04-04,"quantile","0.5",26
2026-03-21,"31",2,"wk inc flu hosp",2026-04-04,"quantile","0.55",29
2026-03-21,"31",2,"wk inc flu hosp",2026-04-04,"quantile","0.6",31
2026-03-21,"31",2,"wk inc flu hosp",2026-04-04,"quantile","0.65",34
2026-03-21,"31",2,"wk inc flu hosp",2026-04-04,"quantile","0.7",37
2026-03-21,"31",2,"wk inc flu hosp",2026-04-04,"quantile","0.75",40
2026-03-21,"31",2,"wk inc flu hosp",2026-04-04,"quantile","0.8",44
2026-03-21,"31",2,"wk inc flu hosp",2026-04-04,"quantile","0.85",49
2026-03-21,"31",2,"wk inc flu hosp",2026-04-04,"quantile","0.9",57
2026-03-21,"31",2,"wk inc flu hosp",2026-04-04,"quantile","0.95",66
2026-03-21,"31",2,"wk inc flu hosp",2026-04-04,"quantile","0.975",75
2026-03-21,"31",2,"wk inc flu hosp",2026-04-04,"quantile","0.99",84
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.01",2
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.025",3
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.05",4
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.1",7
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.15",9
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.2",10
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.25",12
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.3",13
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.35",14
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.4",17
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.45",19
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.5",22
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.55",24
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.6",26
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.65",29
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.7",32
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.75",36
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.8",40
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.85",46
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.9",53
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.95",66
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.975",76
2026-03-21,"31",3,"wk inc flu hosp",2026-04-11,"quantile","0.99",87
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.01",17
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.025",21
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.05",24
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.1",27
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.15",30
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.2",32
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.25",35
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.3",37
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.35",39
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.4",41
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.45",43
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.5",46
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.55",48
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.6",49
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.65",51
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.7",53
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.75",57
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.8",60
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.85",62
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.9",68
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.95",76
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.975",82
2026-03-21,"32",0,"wk inc flu hosp",2026-03-21,"quantile","0.99",87
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.01",12
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.025",15
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.05",18
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.1",22
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.15",24
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.2",27
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.25",30
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.3",31
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.35",33
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.4",35
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.45",37
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.5",40
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.55",42
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.6",44
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.65",46
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.7",49
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.75",52
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.8",55
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.85",60
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.9",69
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.95",81
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.975",92
2026-03-21,"32",1,"wk inc flu hosp",2026-03-28,"quantile","0.99",109
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.01",6
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.025",8
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.05",11
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.1",15
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.15",18
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.2",20
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.25",22
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.3",24
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.35",26
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.4",29
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.45",30
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.5",33
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.55",35
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.6",37
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.65",39
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.7",43
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.75",46
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.8",52
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.85",57
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.9",66
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.95",79
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.975",92
2026-03-21,"32",2,"wk inc flu hosp",2026-04-04,"quantile","0.99",110
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.01",3
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.025",6
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.05",8
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.1",12
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.15",14
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.2",15
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.25",17
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.3",20
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.35",22
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.4",24
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.45",27
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.5",29
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.55",31
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.6",35
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.65",39
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.7",42
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.75",45
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.8",48
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.85",55
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.9",64
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.95",78
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.975",89
2026-03-21,"32",3,"wk inc flu hosp",2026-04-11,"quantile","0.99",110
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.01",2
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.025",4
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.05",5
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.1",6
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.15",8
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.2",8
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.25",8
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.3",10
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.35",11
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.4",12
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.45",14
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.5",14
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.55",15
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.6",16
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.65",17
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.7",18
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.75",19
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.8",21
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.85",23
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.9",25
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.95",29
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.975",32
2026-03-21,"33",0,"wk inc flu hosp",2026-03-21,"quantile","0.99",38
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.01",0
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.025",1
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.05",2
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.1",3
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.15",4
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.2",5
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.25",5
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.3",7
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.35",8
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.4",9
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.45",10
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.5",11
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.55",12
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.6",13
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.65",14
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.7",15
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.75",17
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.8",19
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.85",21
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.9",23
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.95",27
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.975",30
2026-03-21,"33",1,"wk inc flu hosp",2026-03-28,"quantile","0.99",36
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.01",0
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.025",0
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.05",1
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.1",1
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.15",2
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.2",2
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.25",2
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.3",3
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.35",3
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.4",4
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.45",7
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.5",8
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.55",9
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.6",11
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.65",12
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.7",13
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.75",14
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.8",16
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.85",19
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.9",21
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.95",24
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.975",29
2026-03-21,"33",2,"wk inc flu hosp",2026-04-04,"quantile","0.99",34
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.01",0
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.025",0
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.05",0
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.1",1
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.15",1
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.2",2
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.25",2
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.3",2
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.35",3
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.4",3
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.45",5
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.5",7
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.55",8
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.6",9
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.65",10
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.7",11
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.75",12
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.8",14
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.85",16
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.9",19
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.95",24
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.975",28
2026-03-21,"33",3,"wk inc flu hosp",2026-04-11,"quantile","0.99",34
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.01",56
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.025",71
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.05",81
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.1",91
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.15",100
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.2",107
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.25",115
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.3",121
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.35",125
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.4",132
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.45",139
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.5",148
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.55",155
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.6",161
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.65",167
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.7",172
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.75",179
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.8",186
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.85",197
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.9",215
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.95",246
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.975",269
2026-03-21,"34",0,"wk inc flu hosp",2026-03-21,"quantile","0.99",293
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.01",37
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.025",45
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.05",53
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.1",61
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.15",68
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.2",75
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.25",86
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.3",100
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.35",108
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.4",112
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.45",115
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.5",125
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.55",131
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.6",138
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.65",143
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.7",151
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.75",161
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.8",174
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.85",192
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.9",217
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.95",244
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.975",279
2026-03-21,"34",1,"wk inc flu hosp",2026-03-28,"quantile","0.99",317
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.01",31
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.025",36
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.05",46
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.1",55
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.15",63
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.2",68
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.25",78
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.3",86
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.35",92
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.4",100
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.45",108
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.5",115
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.55",124
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.6",133
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.65",142
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.7",153
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.75",165
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.8",181
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.85",197
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.9",216
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.95",249
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.975",290
2026-03-21,"34",2,"wk inc flu hosp",2026-04-04,"quantile","0.99",367
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.01",20
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.025",26
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.05",32
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.1",41
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.15",49
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.2",55
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.25",64
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.3",70
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.35",79
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.4",87
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.45",95
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.5",103
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.55",113
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.6",122
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.65",132
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.7",142
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.75",154
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.8",169
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.85",186
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.9",205
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.95",247
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.975",292
2026-03-21,"34",3,"wk inc flu hosp",2026-04-11,"quantile","0.99",386
2026-03-21,"35",0,"wk inc flu hosp",2026-03-21,"quantile","0.01",16
2026-03-21,"35",0,"wk inc flu hosp",2026-03-21,"quantile","0.025",19
2026-03-21,"35",0,"wk inc flu hosp",2026-03-21,"quantile","0.05",22
2026-03-21,"35",0,"wk inc flu hosp",2026-03-21,"quantile","0.1",27
2026-03-21,"35",0,"wk inc flu hosp",2026-03-21,"quantile","0.15",29
2026-03-21,"35",0,"wk inc flu hosp",2026-03-21,"quantile","0.2",31
2026-03-21,"35",0,"wk inc flu hosp",2026-03-21,"quantile","0.25",34
2026-03-21,"35",0,"wk inc flu hosp",2026-03-21,"quantile","0.3",35
2026-03-21,"35",0,"wk inc flu hosp",2026-03-21,"quantile","0.35",38
2026-03-21,"35",0,"wk inc flu hosp",2026-03-21,"quantile","0.4",40
2026-03-21,"35",0,"wk inc flu hosp",2026-03-21,"quantile","0.45",42
2026-03-21,"35",0,"wk inc flu hosp",2026-03-21,"quantile","0.5",46
2026-03-21,"35",0,"wk inc flu hosp",2026-03-21,"quantile","0.55",49
2026-03-21,"35",0,"wk inc flu hosp",2026-03-21,"quantile","0.6",51
2026-03-21,"35",0,"wk inc flu hosp",2026-03-21,"quantile","0.65",54
2026-03-21,"35",0,"wk inc flu hosp",2026-03-21,"quantile","0.7",56
2026-03-21,"35",0,"wk inc flu hosp",2026-03-21,"quantile","0.75",59
2026-03-21,"35",0,"wk inc flu hosp",2026-03-21,"quantile","0.8",62
2026-03-21,"35",0,"wk inc flu hosp",2026-03-21,"quantile","0.85",66
2026-03-21,"35",0,"wk inc flu hosp",2026-03-21,"quantile","0.9",72
